path,full_duration_ms,sound_duration_ms,n_pulses,pulse_rate_hz,pulse_strength,rms,centroid_hz,bandwidth_hz,dominant_hz,flatness,class
data/annotated/test/silence/01-220408_1311_Ch6_silence_5.wav,6000.0,6000.0,1176,25.0,0.501,3e-05,835.69,592.14,50.0,0.1,silence
data/annotated/test/silence/01-220408_1311_Ch6_silence_6.wav,6000.0,6000.0,1271,16.7,0.413,2e-05,842.16,590.68,50.0,0.15,silence
data/annotated/test/silence/01-220408_1311_Ch6_silence_7.wav,6000.0,6000.0,1258,16.7,0.393,3e-05,772.36,594.44,50.0,0.09,silence
data/annotated/test/silence/01-220411_1255_Ch4_silence_1.wav,4613.32,4613.32,1056,25.0,0.156,1e-05,937.63,505.6,50.07,0.27,silence
data/annotated/test/silence/01-220411_1255_Ch4_silence_2.wav,6000.0,6000.0,1333,400.0,0.109,1e-05,937.88,505.14,50.0,0.28,silence
data/annotated/test/silence/01-220411_1255_Ch4_silence_3.wav,6000.0,6000.0,1367,12.5,0.159,1e-05,946.84,503.98,50.0,0.22,silence
data/annotated/test/silence/01-220411_1255_Ch4_silence_4.wav,6000.0,6000.0,1373,12.5,0.159,1e-05,950.48,503.64,50.0,0.22,silence
data/annotated/test/silence/01-220411_1255_Ch4_silence_5.wav,5827.34,5827.34,1368,12.5,0.148,1e-05,948.04,502.3,50.11,0.3,silence
data/annotated/test/silence/01-220411_1255_Ch4_silence_6.wav,4181.66,4181.66,957,50.0,0.14,1e-05,950.14,497.24,50.22,0.31,silence
data/annotated/test/silence/01-220411_1255_Ch4_silence_7.wav,5638.5,5638.5,1298,50.0,0.151,1e-05,949.24,502.14,50.19,0.22,silence
data/annotated/test/silence/01-220411_1255_Ch6_silence_1.wav,6000.0,5999.96,1336,400.0,0.34,5e-05,780.42,594.59,50.0,0.05,silence
data/annotated/test/silence/01-220411_1255_Ch6_silence_2.wav,6000.0,6000.0,1227,24.7,0.39,4e-05,755.89,593.53,50.0,0.06,silence
data/annotated/test/silence/01-220411_1255_Ch6_silence_3.wav,6000.0,6000.0,1371,16.7,0.435,5e-05,812.68,591.14,50.0,0.05,silence
data/annotated/test/silence/01-220411_1255_Ch6_silence_4.wav,4721.23,4721.23,1085,25.0,0.459,4e-05,823.24,588.6,50.2,0.1,silence
data/annotated/test/silence/01-220411_1255_Ch6_silence_5.wav,6000.0,6000.0,1380,16.7,0.429,6e-05,792.19,597.03,50.0,0.03,silence
data/annotated/test/silence/01-220411_1255_Ch6_silence_6.wav,6000.0,6000.0,1375,25.0,0.42,4e-05,799.21,594.4,50.0,0.05,silence
data/annotated/test/silence/01-220411_1255_Ch6_silence_7.wav,5773.39,5773.39,1316,16.7,0.418,4e-05,827.3,600.0,50.06,0.05,silence
data/annotated/test/silence/01-220411_1400_Ch4_silence_1.wav,4019.79,4019.79,898,400.0,0.124,1e-05,935.53,508.49,50.0,0.31,silence
data/annotated/test/silence/01-220411_1400_Ch4_silence_2.wav,5584.54,5584.54,1275,400.0,0.072,1e-05,948.11,498.39,50.14,0.36,silence
data/annotated/test/silence/01-220411_1400_Ch4_silence_3.wav,6000.0,6000.0,1320,12.5,0.107,1e-05,951.48,501.78,50.0,0.28,silence
data/annotated/test/silence/01-220411_1400_Ch4_silence_4.wav,6000.0,6000.0,1387,50.0,0.132,1e-05,945.95,502.33,50.0,0.24,silence
data/annotated/test/silence/01-220411_1400_Ch4_silence_5.wav,6000.0,6000.0,1370,50.0,0.121,1e-05,945.52,500.78,50.0,0.29,silence
data/annotated/test/silence/01-220411_1400_Ch4_silence_6.wav,6000.0,6000.0,1424,25.0,0.248,2e-05,927.89,508.79,50.0,0.17,silence
data/annotated/test/silence/01-220411_1400_Ch4_silence_7.wav,6000.0,6000.0,1404,25.0,0.195,1e-05,934.07,503.02,50.0,0.22,silence
data/annotated/test/silence/01-220411_1400_Ch6_silence_1.wav,6000.0,5999.61,1366,16.7,0.334,4e-05,829.73,599.06,50.0,0.06,silence
data/annotated/test/silence/01-220411_1400_Ch6_silence_2.wav,6000.0,6000.0,1375,25.0,0.427,6e-05,805.07,599.51,50.0,0.03,silence
data/annotated/test/silence/01-220411_1400_Ch6_silence_3.wav,6000.0,6000.0,1374,25.0,0.444,6e-05,817.73,593.94,50.0,0.03,silence
data/annotated/test/silence/01-220411_1400_Ch6_silence_4.wav,5395.69,5395.69,1207,400.0,0.399,4e-05,825.09,599.32,50.04,0.06,silence
data/annotated/test/silence/01-220411_1400_Ch6_silence_5.wav,6000.0,6000.0,1247,50.0,0.646,4e-05,787.24,599.02,50.0,0.07,silence
data/annotated/test/silence/01-220411_1400_Ch6_silence_6.wav,6000.0,6000.0,1302,400.0,0.337,3e-05,813.26,597.71,50.0,0.11,silence
data/annotated/test/silence/01-220411_1400_Ch6_silence_7.wav,4586.33,4586.33,974,400.0,0.605,4e-05,768.44,604.73,50.15,0.1,silence
data/annotated/test/silence/01-220411_1400_Ch6_silence_8.wav,3911.89,3911.89,693,400.0,0.355,4e-05,797.61,594.19,50.1,0.12,silence
data/annotated/test/silence/01-220413_1650_Ch4_silence_1.wav,1996.41,1996.41,464,10.0,0.172,1e-05,933.43,508.24,50.09,0.23,silence
data/annotated/test/silence/01-220413_1650_Ch4_silence_2.wav,4235.62,4235.62,995,16.7,0.224,1e-05,954.96,503.29,50.05,0.23,silence
data/annotated/test/silence/01-220413_1650_Ch4_silence_3.wav,2347.14,2347.14,543,16.7,0.293,2e-05,944.69,505.63,50.27,0.23,silence
data/annotated/test/silence/01-220413_1650_Ch4_silence_4.wav,5692.45,5692.45,1322,16.7,0.251,1e-05,956.85,497.93,50.07,0.26,silence
data/annotated/test/silence/01-220413_1650_Ch4_silence_5.wav,5773.39,5773.39,1357,25.0,0.267,2e-05,946.17,500.6,50.06,0.22,silence
data/annotated/test/silence/01-220413_1650_Ch4_silence_6.wav,4073.75,4073.75,954,25.0,0.327,2e-05,942.88,510.0,50.08,0.17,silence
data/annotated/test/silence/01-220413_1650_Ch4_silence_7.wav,5098.93,5098.93,1178,50.0,0.252,1e-05,958.15,503.5,50.01,0.23,silence
data/annotated/test/silence/01-220413_1650_Ch6_silence_1.wav,5152.89,5152.89,1225,16.7,0.563,7e-05,784.42,594.84,50.07,0.03,silence
data/annotated/test/silence/01-220413_1650_Ch6_silence_2.wav,3884.91,3884.91,933,25.0,0.523,6e-05,796.12,591.07,50.19,0.08,silence
data/annotated/test/silence/01-220413_1650_Ch6_silence_3.wav,6000.0,6000.0,1395,16.7,0.568,5e-05,825.76,592.73,50.0,0.05,silence
data/annotated/test/silence/01-220413_1650_Ch6_silence_4.wav,5746.42,5746.42,1354,25.0,0.513,6e-05,759.17,601.99,50.12,0.07,silence
data/annotated/test/silence/01-220413_1650_Ch6_silence_5.wav,4991.01,4991.01,1205,25.0,0.579,7e-05,813.66,593.56,50.09,0.03,silence
data/annotated/test/silence/01-220413_1650_Ch6_silence_6.wav,3561.16,3561.16,852,25.0,0.61,7e-05,826.39,586.42,50.26,0.08,silence
data/annotated/test/silence/01-220413_1712_Ch4_silence_1.wav,2832.74,2832.74,670,50.0,0.218,1e-05,946.02,509.1,50.13,0.26,silence
data/annotated/test/silence/01-220413_1712_Ch4_silence_2.wav,3345.33,3345.33,786,50.0,0.229,2e-05,951.09,498.42,50.22,0.28,silence
data/annotated/test/silence/01-220413_1712_Ch4_silence_3.wav,5152.89,5152.89,1192,16.7,0.233,1e-05,956.78,505.16,50.07,0.2,silence
data/annotated/test/silence/01-220413_1712_Ch4_silence_4.wav,4019.79,4019.79,938,50.0,0.229,1e-05,955.72,507.84,50.0,0.24,silence
data/annotated/test/silence/01-220413_1712_Ch4_silence_5.wav,3776.98,3776.98,888,6.2,0.242,2e-05,931.55,504.0,50.04,0.19,silence
data/annotated/test/silence/01-220413_1712_Ch4_silence_6.wav,5071.95,5071.95,1179,8.3,0.272,2e-05,950.97,500.88,50.08,0.21,silence
data/annotated/test/silence/01-220413_1712_Ch4_silence_7.wav,5044.97,5044.97,1163,16.7,0.218,1e-05,946.54,494.95,50.15,0.33,silence
data/annotated/test/silence/01-220413_1712_Ch4_silence_8.wav,4694.25,4694.25,1099,7.1,0.231,2e-05,941.59,507.12,50.06,0.21,silence
data/annotated/test/silence/01-220413_1712_Ch6_silence_1.wav,3291.38,3291.33,743,12.5,0.442,6e-05,749.43,593.01,50.13,0.06,silence
data/annotated/test/silence/01-220413_1712_Ch6_silence_2.wav,6000.0,6000.0,1433,50.0,0.561,7e-05,806.69,591.46,50.0,0.03,silence
data/annotated/test/silence/01-220413_1712_Ch6_silence_3.wav,3156.49,3156.46,762,50.0,0.58,6e-05,807.51,590.15,50.06,0.04,silence
data/annotated/test/silence/01-220413_1712_Ch6_silence_4.wav,2131.3,2131.28,487,50.0,0.482,7e-05,777.22,594.23,50.2,0.03,silence
data/annotated/test/silence/01-220413_1712_Ch6_silence_5.wav,4343.53,4343.53,1031,25.0,0.527,8e-05,799.37,590.31,50.19,0.05,silence
data/annotated/test/silence/01-220413_1712_Ch6_silence_6.wav,4208.65,4208.65,988,50.0,0.507,7e-05,802.35,598.76,50.13,0.07,silence
data/annotated/test/silence/01-220413_1712_Ch6_silence_7.wav,1942.46,1941.6,433,25.0,0.447,7e-05,741.59,588.37,50.47,0.08,silence
data/annotated/test/silence/01-220413_1712_Ch6_silence_8.wav,2535.98,2535.45,420,87.0,0.369,0.0001,598.09,547.9,50.09,0.04,silence
data/annotated/test/silence/01-220414_1135_Ch4_silence_1.wav,3669.07,3669.07,827,400.0,0.098,1e-05,955.18,497.83,50.15,0.32,silence
data/annotated/test/silence/01-220414_1135_Ch4_silence_2.wav,3453.24,3453.24,772,400.0,0.15,1e-05,934.24,507.17,50.1,0.28,silence
data/annotated/test/silence/01-220414_1135_Ch4_silence_3.wav,4100.73,4100.73,886,400.0,0.089,1e-05,974.85,498.86,99.98,0.37,silence
data/annotated/test/silence/01-220414_1135_Ch4_silence_4.wav,3102.53,3102.53,687,50.0,0.587,1e-05,925.05,510.36,50.28,0.23,silence
data/annotated/test/silence/01-220414_1135_Ch4_silence_5.wav,1564.76,1564.76,365,400.0,0.081,1e-05,937.67,502.03,50.49,0.35,silence
data/annotated/test/silence/01-220414_1135_Ch4_silence_6.wav,2212.24,2212.24,495,250.0,0.098,1e-05,961.19,506.55,50.18,0.32,silence
data/annotated/test/silence/01-220414_1135_Ch4_silence_7.wav,2050.38,2050.38,463,250.0,0.123,1e-05,953.29,507.82,50.23,0.28,silence
data/annotated/test/silence/01-220414_1135_Ch6_silence_1.wav,4397.49,4397.49,995,400.0,0.363,4e-05,804.8,604.88,50.03,0.05,silence
data/annotated/test/silence/01-220414_1135_Ch6_silence_2.wav,3561.16,3561.16,816,25.0,0.408,4e-05,822.07,594.66,50.26,0.09,silence
data/annotated/test/silence/01-220414_1135_Ch6_silence_3.wav,4343.53,4343.53,987,12.5,0.409,4e-05,836.94,592.83,50.19,0.13,silence
data/annotated/test/silence/01-220414_1135_Ch6_silence_4.wav,4505.41,4505.41,994,25.0,0.371,3e-05,820.0,598.17,50.16,0.14,silence
data/annotated/test/silence/01-220414_1135_Ch6_silence_5.wav,4640.29,4640.29,1021,16.7,0.389,3e-05,816.57,591.87,50.21,0.17,silence
data/annotated/test/silence/01-220414_1135_Ch6_silence_6.wav,2643.89,2643.89,575,5.6,0.345,2e-05,841.34,589.87,50.3,0.22,silence
data/annotated/test/silence/01-220414_1135_Ch6_silence_7.wav,3588.14,3588.14,790,8.3,0.438,4e-05,816.24,594.36,50.17,0.08,silence
data/annotated/test/silence/01-220414_1135_Ch6_silence_8.wav,4640.3,4640.3,1041,25.0,0.433,5e-05,832.16,596.25,50.21,0.11,silence
data/annotated/test/silence/01-220414_1135_Ch6_silence_9.wav,4991.01,4991.01,1108,50.0,0.487,5e-05,824.37,597.47,50.09,0.05,silence
data/annotated/test/silence/01-220416_1237_Ch4_silence_1.wav,4559.36,4559.36,1006,400.0,0.102,1e-05,963.33,487.13,50.01,0.33,silence
data/annotated/test/silence/01-220416_1237_Ch4_silence_2.wav,2562.96,2562.96,558,400.0,0.096,1e-05,959.32,490.24,50.33,0.35,silence
data/annotated/test/silence/01-220416_1237_Ch4_silence_3.wav,2374.1,2374.1,534,5.6,0.1,1e-05,939.99,498.86,50.12,0.33,silence
data/annotated/test/silence/01-220416_1237_Ch4_silence_4.wav,1888.5,1888.5,436,25.0,0.155,1e-05,941.34,498.37,50.3,0.25,silence
data/annotated/test/silence/01-220416_1237_Ch4_silence_5.wav,4181.66,4181.66,973,25.0,0.164,1e-05,952.23,493.14,50.22,0.28,silence
data/annotated/test/silence/01-220416_1237_Ch4_silence_6.wav,1456.84,1456.84,327,8.3,0.177,1e-05,907.97,516.36,50.11,0.2,silence
data/annotated/test/silence/01-220416_1237_Ch6_silence_1.wav,4775.19,4775.19,1087,16.7,0.559,3e-05,801.69,593.12,50.05,0.1,silence
data/annotated/test/silence/01-220416_1237_Ch6_silence_2.wav,5071.95,5071.95,1149,25.0,0.445,7e-05,750.14,590.58,50.08,0.03,silence
data/annotated/test/silence/01-220416_1237_Ch6_silence_3.wav,3669.07,3669.07,837,12.5,0.458,6e-05,782.2,594.04,50.15,0.05,silence
data/annotated/test/silence/01-220416_1237_Ch6_silence_4.wav,4613.32,4613.32,1056,25.0,0.472,5e-05,787.57,593.78,50.07,0.04,silence
data/annotated/test/silence/01-220416_1237_Ch6_silence_5.wav,4667.28,4667.28,1055,50.0,0.486,6e-05,793.86,597.18,50.14,0.04,silence
data/annotated/test/silence/01-220416_1237_Ch6_silence_6.wav,5125.91,5125.91,1017,25.0,0.465,3e-05,823.41,590.82,50.14,0.14,silence
data/annotated/test/silence/01-220416_1237_Ch6_silence_7.wav,5071.95,5071.95,1092,16.7,0.523,3e-05,828.4,590.41,50.08,0.14,silence
data/annotated/test/silence/01-220416_1320_Ch4_silence_1.wav,5152.89,5152.89,1165,25.0,0.201,1e-05,945.07,497.54,50.07,0.22,silence
data/annotated/test/silence/01-220416_1320_Ch4_silence_2.wav,5395.69,5395.69,1232,25.0,0.179,1e-05,950.58,499.96,50.04,0.2,silence
data/annotated/test/silence/01-220416_1320_Ch4_silence_3.wav,4181.67,4181.67,964,51.3,0.174,1e-05,958.18,492.74,50.22,0.29,silence
data/annotated/test/silence/01-220416_1320_Ch4_silence_4.wav,4910.07,4910.07,1119,25.0,0.165,1e-05,947.1,500.61,50.1,0.25,silence
data/annotated/test/silence/01-220416_1320_Ch4_silence_5.wav,4910.07,4910.07,1085,16.7,0.145,1e-05,954.09,496.89,50.1,0.27,silence
data/annotated/test/silence/01-220416_1320_Ch4_silence_6.wav,6000.0,6000.0,1387,16.7,0.157,1e-05,952.79,503.17,50.0,0.22,silence
data/annotated/test/silence/01-220416_1320_Ch4_silence_7.wav,6000.0,6000.0,1396,50.0,0.203,1e-05,955.71,503.64,50.17,0.2,silence
data/annotated/test/silence/01-220416_1320_Ch6_silence_1.wav,6000.0,6000.0,1384,50.0,0.46,5e-05,811.23,598.26,50.17,0.04,silence
data/annotated/test/silence/01-220416_1320_Ch6_silence_2.wav,5044.97,5044.97,1178,50.0,0.49,5e-05,809.91,594.28,50.15,0.05,silence
data/annotated/test/silence/01-220416_1320_Ch6_silence_3.wav,4883.1,4883.1,1158,50.0,0.526,5e-05,820.77,591.96,50.17,0.07,silence
data/annotated/test/silence/01-220416_1320_Ch6_silence_4.wav,6000.0,5999.51,1401,50.0,0.535,5e-05,802.53,595.69,50.0,0.04,silence
data/annotated/test/silence/01-220416_1320_Ch6_silence_5.wav,6000.0,6000.0,1407,16.7,0.501,4e-05,797.31,592.68,50.0,0.05,silence
data/annotated/test/silence/01-220416_1320_Ch6_silence_6.wav,6000.0,6000.0,1444,16.7,0.542,4e-05,802.42,599.7,50.0,0.04,silence
data/annotated/test/silence/01-220416_1320_Ch6_silence_7.wav,3830.95,3830.95,923,25.0,0.516,5e-05,808.42,602.16,50.12,0.04,silence
data/annotated/test/silence/01-220416_1320_Ch6_silence_8.wav,6000.0,6000.0,1446,25.0,0.533,5e-05,801.73,597.2,50.0,0.04,silence
data/annotated/test/silence/01-220417_1225_Ch4_silence_1.wav,3723.03,3723.03,855,25.0,0.206,1e-05,939.49,507.31,50.23,0.3,silence
data/annotated/test/silence/01-220417_1225_Ch4_silence_2.wav,2751.81,2751.81,550,400.0,0.172,1e-05,928.82,509.37,50.15,0.28,silence
data/annotated/test/silence/01-220417_1225_Ch4_silence_3.wav,5179.86,5179.86,1159,400.0,0.122,1e-05,967.82,498.62,50.0,0.32,silence
data/annotated/test/silence/01-220417_1225_Ch4_silence_4.wav,5827.34,5827.34,1325,16.7,0.13,1e-05,960.38,496.51,50.11,0.29,silence
data/annotated/test/silence/01-220417_1225_Ch4_silence_5.wav,2751.81,2751.81,642,12.5,0.225,1e-05,952.8,504.21,50.15,0.25,silence
data/annotated/test/silence/01-220417_1225_Ch4_silence_6.wav,5665.47,5665.47,1224,25.0,0.295,1e-05,946.91,502.8,50.13,0.26,silence
data/annotated/test/silence/01-220417_1225_Ch4_silence_7.wav,4154.69,4154.69,897,16.7,0.193,1e-05,960.12,504.64,50.06,0.21,silence
data/annotated/test/silence/01-220417_1225_Ch6_silence_1.wav,4208.65,4208.56,902,400.0,0.38,5e-05,661.91,589.6,50.14,0.05,silence
data/annotated/test/silence/01-220417_1225_Ch6_silence_2.wav,6000.0,6000.0,1305,16.7,0.455,3e-05,813.02,594.19,50.0,0.1,silence
data/annotated/test/silence/01-220417_1225_Ch6_silence_3.wav,6000.0,5999.82,1281,7.1,0.441,3e-05,820.05,592.92,50.0,0.1,silence
data/annotated/test/silence/01-220417_1225_Ch6_silence_4.wav,6000.0,6000.0,1401,7.1,0.533,4e-05,808.16,593.8,50.0,0.05,silence
data/annotated/test/silence/01-220417_1225_Ch6_silence_5.wav,6000.0,6000.0,1387,12.5,0.555,5e-05,781.27,590.6,50.0,0.04,silence
data/annotated/test/silence/01-220417_1225_Ch6_silence_6.wav,6000.0,6000.0,1396,25.0,0.666,6e-05,767.83,594.01,50.0,0.03,silence
data/annotated/test/silence/01-220417_1225_Ch6_silence_7.wav,6000.0,5999.65,1401,12.5,0.549,6e-05,771.12,592.52,50.0,0.02,silence
data/annotated/test/silence/01-220419_1327_Ch4_silence_1.wav,6000.0,6000.0,1415,50.0,0.379,2e-05,950.07,518.71,50.0,0.12,silence
data/annotated/test/silence/01-220419_1327_Ch4_silence_2.wav,4397.49,4397.49,1030,50.0,0.409,2e-05,947.09,516.7,50.03,0.14,silence
data/annotated/test/silence/01-220419_1327_Ch4_silence_3.wav,6000.0,6000.0,1406,50.0,0.381,2e-05,951.12,510.31,50.0,0.15,silence
data/annotated/test/silence/01-220419_1327_Ch4_silence_4.wav,6000.0,6000.0,1412,16.7,0.326,2e-05,943.22,510.38,50.0,0.15,silence
data/annotated/test/silence/01-220419_1327_Ch4_silence_5.wav,6000.0,6000.0,1402,50.0,0.342,2e-05,944.41,507.73,50.0,0.15,silence
data/annotated/test/silence/01-220419_1327_Ch4_silence_6.wav,5044.97,5044.97,1182,25.0,0.306,1e-05,948.64,506.37,50.15,0.23,silence
data/annotated/test/silence/01-220419_1327_Ch4_silence_7.wav,6000.0,6000.0,1419,50.0,0.306,1e-05,956.16,507.05,50.0,0.18,silence
data/annotated/test/silence/01-220419_1327_Ch6_silence_1.wav,5854.32,5854.08,1385,16.7,0.529,7e-05,811.62,589.39,50.05,0.03,silence
data/annotated/test/silence/01-220419_1327_Ch6_silence_2.wav,5584.54,5584.54,1310,16.7,0.565,8e-05,813.7,587.41,50.14,0.04,silence
data/annotated/test/silence/01-220419_1327_Ch6_silence_3.wav,5530.57,5530.57,1283,25.0,0.491,7e-05,793.96,590.19,50.09,0.03,silence
data/annotated/test/silence/01-220419_1327_Ch6_silence_4.wav,6000.0,5999.69,1437,16.7,0.521,6e-05,813.05,589.01,50.0,0.03,silence
data/annotated/test/silence/01-220419_1327_Ch6_silence_5.wav,6000.0,6000.0,1428,16.7,0.531,6e-05,796.58,594.15,50.0,0.02,silence
data/annotated/test/silence/01-220419_1327_Ch6_silence_6.wav,6000.0,5999.73,1412,16.7,0.513,6e-05,803.52,590.76,50.0,0.03,silence
data/annotated/test/silence/01-220419_1327_Ch6_silence_7.wav,5854.32,5854.32,1419,16.7,0.532,6e-05,791.37,589.04,50.05,0.03,silence
data/annotated/test/silence/01-220419_1327_Ch6_silence_8.wav,6000.0,6000.0,671,400.0,0.413,7e-05,531.6,557.67,50.0,0.03,silence
data/annotated/test/silence/01-220419_1431_Ch4_silence_1.wav,171.0,171.0,43,48.8,0.234,1e-05,897.81,539.61,52.63,0.25,silence
data/annotated/test/silence/01-220419_1431_Ch4_silence_2.wav,3129.51,3129.51,717,50.0,0.278,1e-05,960.76,513.32,50.17,0.26,silence
data/annotated/test/silence/01-220419_1431_Ch4_silence_3.wav,2751.81,2751.81,603,16.7,0.299,1e-05,953.35,514.83,50.15,0.23,silence
data/annotated/test/silence/01-220419_1431_Ch4_silence_4.wav,5098.93,5098.93,1172,25.0,0.227,1e-05,962.44,506.57,50.01,0.24,silence
data/annotated/test/silence/01-220419_1431_Ch4_silence_5.wav,4262.59,4262.59,969,16.7,0.201,1e-05,964.36,507.01,50.2,0.32,silence
data/annotated/test/silence/01-220419_1431_Ch4_silence_6.wav,5881.3,5881.3,1331,16.7,0.175,1e-05,969.51,506.01,99.98,0.33,silence
data/annotated/test/silence/01-220419_1431_Ch4_silence_7.wav,6000.0,6000.0,1358,400.0,0.151,1e-05,963.68,510.29,50.0,0.29,silence
data/annotated/test/silence/01-220419_1431_Ch6_silence_1.wav,2589.94,2589.94,606,16.7,0.499,6e-05,835.94,590.81,50.19,0.06,silence
data/annotated/test/silence/01-220419_1431_Ch6_silence_2.wav,2643.9,2643.9,604,25.0,0.566,5e-05,850.06,583.66,50.3,0.07,silence
data/annotated/test/silence/01-220419_1431_Ch6_silence_3.wav,5233.82,5233.81,1201,25.0,0.564,5e-05,814.21,582.02,50.06,0.06,silence
data/annotated/test/silence/01-220419_1431_Ch6_silence_4.wav,3507.21,3507.21,802,16.7,0.606,4e-05,841.28,583.72,50.18,0.08,silence
data/annotated/test/silence/01-220419_1431_Ch6_silence_5.wav,2859.72,2859.72,654,16.7,0.603,4e-05,824.59,579.03,50.0,0.08,silence
data/annotated/test/silence/01-220419_1431_Ch6_silence_6.wav,2293.18,2293.18,526,25.0,0.543,4e-05,814.99,584.34,50.15,0.08,silence
data/annotated/test/silence/01-220419_1431_Ch6_silence_7.wav,2805.76,2805.76,614,16.7,0.557,3e-05,862.64,578.43,50.25,0.15,silence
data/annotated/test/silence/01-220419_1431_Ch6_silence_8.wav,2158.28,2158.28,478,50.0,0.542,3e-05,841.62,582.55,50.04,0.1,silence
data/annotated/test/silence/01-220420_1524_Ch4_silence_1.wav,3102.52,3102.48,687,25.0,0.246,1e-05,918.34,519.67,99.92,0.3,silence
data/annotated/test/silence/01-220420_1524_Ch4_silence_2.wav,5368.72,5368.72,1221,50.0,0.318,1e-05,932.96,506.33,50.11,0.27,silence
data/annotated/test/silence/01-220420_1524_Ch4_silence_3.wav,3938.85,3938.85,878,25.0,0.315,1e-05,931.67,511.15,50.01,0.24,silence
data/annotated/test/silence/01-220420_1524_Ch4_silence_4.wav,3776.98,3776.98,842,50.0,0.368,1e-05,927.75,513.26,50.04,0.23,silence
data/annotated/test/silence/01-220420_1524_Ch4_silence_5.wav,5584.54,5584.54,1253,400.0,0.095,1e-05,963.55,504.1,99.92,0.34,silence
data/annotated/test/silence/01-220420_1524_Ch4_silence_6.wav,6000.0,6000.0,1342,50.0,0.455,1e-05,941.0,509.05,50.0,0.17,silence
data/annotated/test/silence/01-220420_1524_Ch4_silence_7.wav,6000.0,6000.0,1347,25.0,0.345,1e-05,936.43,505.17,50.0,0.21,silence
data/annotated/test/silence/01-220420_1524_Ch4_silence_8.wav,3183.46,3183.46,716,400.0,0.153,1e-05,946.69,500.77,100.21,0.3,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_1.wav,4424.46,4424.46,913,12.5,0.543,4e-05,853.62,567.15,50.18,0.12,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_10.wav,3021.59,3021.59,644,25.0,0.614,5e-05,851.28,571.67,50.3,0.1,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_2.wav,1160.08,1160.08,189,400.0,0.265,2e-05,831.24,561.39,99.99,0.27,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_3.wav,1861.52,1861.52,292,400.0,0.184,2e-05,846.18,568.86,99.92,0.26,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_4.wav,1672.67,1672.67,352,25.0,0.726,5e-05,810.3,560.56,50.22,0.06,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_5.wav,1214.04,1214.04,259,25.0,0.742,5e-05,809.79,562.15,50.25,0.06,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_6.wav,2050.36,2050.36,433,50.0,0.722,5e-05,816.58,567.9,50.23,0.06,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_7.wav,3453.24,3453.24,731,16.7,0.736,4e-05,842.51,567.69,50.1,0.06,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_8.wav,4991.01,4991.01,1061,25.0,0.711,5e-05,844.12,566.37,50.09,0.06,silence
data/annotated/test/silence/01-220420_1524_Ch6_silence_9.wav,3129.5,3129.5,666,10.0,0.673,5e-05,833.59,570.59,50.17,0.05,silence
data/annotated/test/silence/01-220420_1545_Ch4_silence_1.wav,4343.53,4343.53,978,50.0,0.169,1e-05,943.41,505.22,99.92,0.31,silence
data/annotated/test/silence/01-220420_1545_Ch4_silence_2.wav,1996.41,1996.41,452,12.5,0.229,1e-05,932.91,512.78,50.09,0.27,silence
data/annotated/test/silence/01-220420_1545_Ch4_silence_3.wav,3264.4,3264.4,734,25.0,0.262,1e-05,937.62,504.85,99.87,0.28,silence
data/annotated/test/silence/01-220420_1545_Ch4_silence_4.wav,4559.35,4559.35,1031,400.0,0.165,1e-05,948.01,505.12,100.01,0.29,silence
data/annotated/test/silence/01-220420_1545_Ch4_silence_5.wav,3075.54,3075.54,686,400.0,0.174,1e-05,945.28,508.72,100.14,0.31,silence
data/annotated/test/silence/01-220420_1545_Ch4_silence_6.wav,3776.99,3776.99,853,400.0,0.1,1e-05,947.96,506.78,100.08,0.32,silence
data/annotated/test/silence/01-220420_1545_Ch4_silence_7.wav,3561.16,3561.16,789,400.0,0.15,1e-05,952.52,500.24,99.97,0.31,silence
data/annotated/test/silence/01-220420_1545_Ch4_silence_8.wav,2994.61,2994.61,680,400.0,0.18,1e-05,953.12,503.4,100.18,0.28,silence
data/annotated/test/silence/01-220420_1545_Ch4_silence_9.wav,1564.76,1564.76,354,25.0,0.243,1e-05,924.55,510.07,100.33,0.29,silence
data/annotated/test/silence/01-220420_1545_Ch6_silence_1.wav,3156.48,3156.48,671,16.7,0.466,3e-05,841.82,565.55,50.06,0.15,silence
data/annotated/test/silence/01-220420_1545_Ch6_silence_2.wav,2104.32,2104.32,303,50.0,0.394,3e-05,864.76,562.38,349.76,0.17,silence
data/annotated/test/silence/01-220420_1545_Ch6_silence_3.wav,4100.73,4100.73,896,12.5,0.394,3e-05,862.29,562.4,350.18,0.17,silence
data/annotated/test/silence/01-220420_1545_Ch6_silence_4.wav,3291.38,3291.38,659,6.2,0.351,3e-05,864.22,568.53,50.13,0.17,silence
data/annotated/test/silence/01-220420_1545_Ch6_silence_5.wav,3237.42,3237.42,674,25.0,0.54,3e-05,856.27,566.81,50.04,0.12,silence
